index,employees,CEO_age,Name,Symbol,ipoDate,sector,IPO_weekday,firstday_volume,inweek_volume,Y_Open_Price,intra_day_up,intra_week_up,intra_month_up,SP500_lastweek_return,positive,negative,neutral
832,68.0,58.0,"MERSANA THERAPEUTICS, INC.",MRSN,2017-06-28,Healthcare,2,2701309.0,1372495.0471000003,14.479999542236328,1,1,0,-0.0007318721461661015,0.1471054951349894,0.0303399821684237,0.822554520198277
833,50.0,54.0,"ESQUIRE FINANCIAL HOLDINGS, INC.",ESQ,2017-06-27,Financial Services,1,715342.0,216437.60649999994,15.899999618530273,1,1,1,-0.0007977061057316151,0.195134129621229,0.1143407295545879,0.6905251422299529
834,3.0,47.0,"AVENUE THERAPEUTICS, INC.",ATXI,2017-06-27,Healthcare,1,580236.0,247512.72309999997,114.0,0,0,1,-0.0007977061057316151,0.1778021233833648,0.0354064368134872,0.786791442470117
835,0.0,66.0,GRANITE POINT MORTGAGE TRUST INC.,GPMT,2017-06-23,Real Estate,4,4912454.0,3408553.8086,19.079999923706055,1,1,1,3.101736761955211e-05,0.1676625440435277,0.0429203261559207,0.7894171318742964
836,0.0,59.0,SAFEHOLD INC.,SAFE,2017-06-22,Real Estate,3,3224319.0,2396822.4261,19.0,1,1,1,-0.000334232105840366,0.3716390138635269,0.0698588369414209,0.5585021468309256
837,7.0,59.0,"SG BLOCKS, INC.",SGBX,2017-06-22,Industrials,3,457971.0,1030764.9738999999,95.0,0,1,1,-0.000334232105840366,0.1296586547766557,0.208513543814082,0.6618278082883493
838,15300.0,57.46021093000968,"ALTICE USA, INC.",ATUS,2017-06-22,Communication Services,3,31457257.0,18850110.3651,31.600000381469727,1,1,1,-0.000334232105840366,0.2380646636105469,0.0457926767195823,0.7161426592405673
841,437.0,62.0,"ATHENEX, INC.",ATNX,2017-06-14,Healthcare,2,1951731.0,1876775.7957000004,12.0,0,0,0,0.00010904913697559351,0.226080031087287,0.0733864587269347,0.7005335212075453
842,9.0,57.0,PLYMOUTH INDUSTRIAL REIT INC.,PLYM,2017-06-09,Real Estate,4,276100.0,422400.0,18.360000610351562,1,1,1,0.0011839444991636075,0.1723148958195769,0.0322480125293608,0.7954370996781758
843,8.0,75.0,IMMURON LTD,IMRN,2017-06-09,Healthcare,4,185700.0,463100.0,9.25,1,0,1,0.0011839444991636075,0.1497852297872304,0.0633134731153646,0.7869013079007466
844,76.0,63.0,"SHOTSPOTTER, INC",SSTI,2017-06-07,Technology,2,1825223.0,1356501.6994999999,12.199999809265137,0,0,0,0.001026543230299096,0.1057354175024281,0.265398842872146,0.6288657415008873
846,2193.0,50.0,REDFIN CORP,RDFN,2017-07-28,Real Estate,4,9493119.0,21882394.479999997,19.559999465942383,0,0,0,-9.903342545499896e-05,0.22815861123595,0.1830721208526353,0.5887692658800859
848,177.0,69.0,RBB BANCORP,RBB,2017-07-26,Financial Services,2,2038475.0,898542.301,23.31999969482422,1,1,1,0.00108443808120887,0.0313669061288237,0.4269641041755676,0.5416689962148666
849,202.0,50.0,"PETIQ, INC.",PETQ,2017-07-21,Healthcare,4,4339199.0,3513880.3949999996,21.0,0,0,0,0.001706305760844137,0.1593993256025225,0.0436094498052914,0.7969912293358384
850,25.0,56.0,"KALA PHARMACEUTICALS, INC.",KALA,2017-07-20,Healthcare,3,3922664.0,2810300.1585999997,835.0,0,0,0,0.0028025170870913546,0.1206462329460514,0.0325177829686758,0.8468359791570239
851,27.0,57.46021093000968,"CALYXT, INC.",CLXT,2017-07-20,Consumer Defensive,3,1406128.0,694623.3583000001,9.5,0,0,0,0.0028025170870913546,0.162394585964681,0.05885727466126,0.7787481351747169
853,14.0,69.0,"CO-DIAGNOSTICS, INC.",CODX,2017-07-12,Healthcare,2,221800.0,576000.0,6.0,1,1,1,0.0011784439680422945,0.33,0.33,0.33
854,2.0,69.0,"CHICKEN SOUP FOR THE SOUL ENTERTAINMENT, INC.",CSSE,2017-08-18,Consumer Cyclical,4,575951.0,783866.4802,13.0,1,1,1,-0.0027865916627249116,0.3043248138881831,0.1720594905630695,0.5236156983646669
855,663.0,53.0,"RANGER ENERGY SERVICES, INC.",RNGR,2017-08-11,Energy,4,2093200.0,2537200.0,14.0,0,1,0,-0.0020891805815976667,0.1983892707551111,0.1441066910924969,0.6575040488702352
859,4500.0,59.0,VENATOR MATERIALS PLC,VNTR,2017-08-03,Basic Materials,3,11443718.0,7450040.280000001,20.889999389648438,1,1,0,-0.0002858822863136228,0.1325083266870648,0.0370601062462025,0.8304315758686439
862,696.0,56.0,"ROKU, INC",ROKU,2017-09-28,Communication Services,3,39265871.0,96748066.47990002,15.800000190734863,0,0,0,0.00019658569007379484,0.2388607724718711,0.0885274447750596,0.6726117886091564
863,42.0,51.0,"DECIPHERA PHARMACEUTICALS, INC.",DCPH,2017-09-28,Healthcare,3,5789212.0,2446534.0042999997,20.059999465942383,1,0,1,0.00019658569007379484,0.1366242436555827,0.0260149987255472,0.8373607491574636
864,16.0,54.0,NUCANA PLC,NCNA,2017-09-28,Healthcare,3,1869522.0,1277990.3072999998,15.5,0,0,1,0.00019658569007379484,0.1502333825661076,0.0289161776502926,0.8208504451645745
867,544.0,57.46021093000968,SECOO HOLDING LTD,SECO,2017-09-22,Consumer Cyclical,4,748800.0,1428240.0,121.0,1,1,1,0.00022125769915278974,0.1981064689002538,0.0257591801254372,0.7761343592091611
869,220.0,49.0,"TDH HOLDINGS, INC.",PETZ,2017-09-21,Consumer Defensive,3,237719.0,1609678.8401000008,135.0,1,0,0,0.00023687584150076737,0.33,0.33,0.33
870,2781.0,56.0,"DESPEGAR.COM, CORP.",DESP,2017-09-20,Consumer Cyclical,2,10174576.0,5485753.289999999,29.0,0,0,0,0.0011525709428378272,0.1223044484853744,0.0764186279848217,0.8012769162654877
871,15.0,60.0,CELCUITY INC.,CELC,2017-09-20,Healthcare,2,1207900.0,1720900.0,12.600000381469727,0,1,0,0.0011525709428378272,0.2803273880758236,0.0266101288503592,0.6930624830354121
872,7.0,57.0,"KRYSTAL BIOTECH, INC.",KRYS,2017-09-20,Healthcare,2,456508.0,361891.3288,10.5,0,1,1,0.0011525709428378272,0.289451027404418,0.0276552934479792,0.6828936794030983
873,52.0,56.0,ZAI LAB LTD,ZLAB,2017-09-20,Healthcare,2,5031495.0,3438180.5648999996,24.25,0,0,0,0.0011525709428378272,0.2017634218449101,0.0254709818537401,0.7727655996294582
875,347.0,57.0,"ZK INTERNATIONAL GROUP CO., LTD.",ZKIN,2017-09-01,Basic Materials,4,300344.0,610999.9051000001,7.610000133514404,0,0,0,0.001892423844919008,0.1478801143821328,0.0752466188278048,0.7768732521993419
877,157.0,68.0,MERCHANTS BANCORP,MBIN,2017-10-27,Financial Services,4,2722260.0,878612.5664000001,11.333333015441895,1,1,0,0.0011101691192649335,0.0769834506253783,0.4898605759327228,0.4331559856923727
878,5387.0,60.0,NEXA RESOURCES S.A.,NEXA,2017-10-27,Basic Materials,4,6158275.0,3007712.610999999,16.5,1,1,1,0.0011101691192649335,0.1586589144640846,0.0302450956629686,0.8110959906327097
879,10360.0,61.0,"NATIONAL VISION HOLDINGS, INC.",EYE,2017-10-26,Consumer Cyclical,3,6989086.0,4276064.116,27.690000534057617,0,0,0,6.292803462986425e-05,0.3250479860246626,0.1655982411941312,0.5093537728723242
881,30.0,56.0,"FAT BRANDS, INC",FAT,2017-10-23,Consumer Cyclical,0,1541380.0,838909.6475000002,12.800000190734863,1,1,1,0.0007880187306777975,0.1522514338398145,0.2550778934663092,0.5926706638463117
882,26.0,45.0,DRAGON VICTORY INTERNATIONAL LTD,LYL,2017-10-20,Financial Services,4,588603.0,2561282.0,7.389999866485596,0,1,1,0.0011145517433682433,0.4256953361657369,0.1007976658608629,0.4735069950840559
884,27.0,65.0,"RUMBLEON, INC.",RMBL,2017-10-19,Consumer Cyclical,3,5000.0,4.900000000000001,110.0,1,1,0,0.0006412181086847665,0.4084258927032351,0.045405599587996,0.5461684955017907
885,5438.0,44.0,SEA LTD,SE,2017-10-19,Technology,3,1195900.0,1476863.1199999999,16.25,0,1,1,0.0006412181086847665,0.5017953009826811,0.1151866290959875,0.3830180770124043
886,826.0,55.0,"MONGODB, INC.",MDB,2017-10-19,Technology,3,11508466.0,5903599.828399999,33.0,1,1,1,0.0006412181086847665,0.2221781054556549,0.0588322330161509,0.7189896594822766
887,1014.0,39.0,QUDIAN INC.,QD,2017-10-18,Financial Services,2,33472490.0,64910588.449999996,34.349998474121094,1,1,1,0.0009261344468486048,0.183445207229673,0.0586029251581911,0.7579518691290934
888,41.0,61.0,"OPTINOSE, INC.",OPTN,2017-10-13,Healthcare,4,3917692.0,1643846.8239999998,20.0,1,1,0,0.000869427567061495,0.2421874669139032,0.0362530100607761,0.7215595225493113
889,62.0,71.0,ORTHOPEDIATRICS CORP,KIDS,2017-10-12,Healthcare,3,2882048.0,1041135.582,18.899999618530273,1,1,0,0.0009220865464687319,0.1786090604176646,0.0299657430303723,0.7914251959637592
891,514.0,58.0,"CARGURUS, INC.",CARG,2017-10-12,Technology,3,12276452.0,7044795.379,29.0,1,0,1,0.0009220865464687319,0.2888351441471095,0.0527615281852318,0.6584033255793383
892,689.0,53.0,"SWITCH, INC.",SWCH,2017-10-06,Technology,4,44498460.0,66074915.0,21.700000762939453,1,1,1,0.0023946343423221217,0.2335787741126282,0.2066299533930968,0.5597912727846619
893,15.0,68.0,"RHYTHM PHARMACEUTICALS, INC.",RYTM,2017-10-05,Healthcare,3,6979166.0,4136193.8006999996,25.450000762939453,1,1,0,0.003131602678614311,0.2230401242008576,0.0397219330215683,0.7372379421614683
894,43.0,70.0,BOXLIGHT CORP,BOXL,2017-11-30,Technology,3,18900.0,50900.0,9.170000076293945,1,1,1,0.0035904218625274803,0.3214045465737581,0.0422814430482685,0.6363140101730823
895,223.0,59.0,"RETO ECO-SOLUTIONS, INC.",RETO,2017-11-29,Basic Materials,2,301452.0,2328756.5600000005,8.300000190734863,0,1,0,0.002602526497820842,0.33,0.33,0.33
899,294.0,81.0,"STERLING BANCORP, INC.",SBT,2017-11-17,Financial Services,4,5193048.0,1069084.8900000001,12.270000457763672,1,0,0,-0.0008487267404095096,0.0839142244309186,0.5797109048068524,0.3363748722523451
900,28.0,59.0,SCPHARMACEUTICALS INC.,SCPH,2017-11-17,Healthcare,4,997203.0,267977.525,14.25,1,0,1,-0.0008487267404095096,0.1218005799524047,0.0804052889237508,0.7977941456963035
901,5800.0,39.0,"STITCH FIX, INC.",SFIX,2017-11-17,Consumer Cyclical,4,10327680.0,11578891.409999998,16.950000762939453,1,0,0,-0.0008487267404095096,0.2455704302749487,0.089288209952152,0.6651413598576524
902,669.0,49.0,JIANPU TECHNOLOGY INC.,JT,2017-11-16,Technology,3,8542824.0,13619814.669999998,66.0,0,1,1,-0.0002673527275419855,0.2306149405395162,0.0283732845865446,0.7410117737178145
905,338.0,53.0,BANDWIDTH INC.,BAND,2017-11-10,Technology,4,2409304.0,1696565.7200000004,21.049999237060547,0,1,0,0.00016475900242975326,0.2323302469072131,0.1731383513645961,0.5945313982589667
906,92.0,60.0,ERYTECH PHARMA S.A.,ERYP,2017-11-10,Healthcare,4,600.0,487.99999999999983,26.670000076293945,1,1,1,0.00016475900242975326,0.1495664492249488,0.0419817389430183,0.808451793695751
907,28.0,50.0,"APELLIS PHARMACEUTICALS, INC.",APLS,2017-11-09,Healthcare,3,2297000.0,2754300.0,14.5,1,1,0,0.0005204381487475342,0.1920630781778267,0.0409749601834586,0.7669619747570583
909,118.0,59.0,METROPOLITAN BANK HOLDING CORP.,MCB,2017-11-08,Financial Services,2,2582500.0,3257000.0,38.95000076293945,1,0,0,0.001192773334624388,0.1981868140170709,0.0746004665433837,0.727212722102801
910,607.0,60.0,FOUR SEASONS EDUCATION (CAYMAN) INC.,FEDU,2017-11-08,Consumer Defensive,2,5490161.0,2519960.74,204.0,1,1,1,0.001192773334624388,0.3076756183080693,0.0877749345399454,0.6045494432963476
911,17.0,50.0,INFLARX N.V.,IFRX,2017-11-08,Healthcare,2,1874000.0,2413300.0,15.1899995803833,1,1,0,0.001192773334624388,0.33,0.33,0.33
915,187.0,60.0,"ACM RESEARCH, INC.",ACMR,2017-11-03,Technology,4,523518.0,288171.79000000004,2.7233328819274902,1,1,1,0.0017107297387158724,0.2638966336098921,0.0645622525862447,0.6715411137148832
916,29.0,41.0,"SPERO THERAPEUTICS, INC.",SPRO,2017-11-02,Healthcare,3,2224706.0,775264.0200000001,13.25,1,0,1,0.000602140433108784,0.165753245980383,0.0313273824873231,0.8029193621929561
918,4000.0,53.0,EVOQUA WATER TECHNOLOGIES CORP.,AQUA,2017-11-02,Industrials,3,14271600.0,19818800.0,19.100000381469727,0,0,0,0.000602140433108784,0.2192549030570422,0.0217601523173095,0.758984938099542
919,472.0,54.0,"FUNKO, INC.",FNKO,2017-11-02,Consumer Cyclical,3,9761011.0,6960829.654599999,8.0,1,1,1,0.000602140433108784,0.2881594118846927,0.0778452408910252,0.6339953499500349
920,2400.0,65.0,ALTAIR ENGINEERING INC.,ALTR,2017-11-01,Technology,2,7533536.0,4072274.846,17.100000381469727,0,0,0,0.0008061322141497763,0.2289831650928712,0.0233135582013448,0.7477032714326617
921,3258.0,48.0,LOMA NEGRA COMPANIA INDUSTRIAL ARGENTINA SOCIEDAD ANONIMA,LOMA,2017-11-01,Basic Materials,2,18872243.0,7156515.049999999,21.649999618530273,1,1,1,0.0008061322141497763,0.2437567539247018,0.0295100931876471,0.7267331358577523
922,440.0,49.0,ICLICK INTERACTIVE ASIA GROUP LTD,ICLK,2017-12-22,Consumer Cyclical,4,1224731.0,1962322.0150000001,85.0,0,0,1,0.0011050882920471564,0.1868970192569707,0.0551794818602501,0.7579235105908343
923,2566.0,39.0,LEXINFINTECH HOLDINGS LTD.,LX,2017-12-21,Financial Services,3,2232322.0,6780872.648599999,1.1799999475479126,1,0,0,0.0011029753716239282,0.1533384108915924,0.063917222044741,0.7827443685382605
924,391.0,41.0,DOGNESS (INTERNATIONAL) CORP,DOGZ,2017-12-20,Consumer Defensive,2,184391.0,361310.8622000001,5.800000190734863,0,0,1,0.0010405848349447039,0.0962167307734489,0.0171873960644006,0.8865959048271179
925,664.0,59.0,CASA SYSTEMS INC,CASA,2017-12-15,Technology,4,3320879.0,1605732.4245000007,13.59000015258789,0,0,0,0.002517153005145719,0.1767735081422771,0.0439119282732339,0.7793145749617267
926,4600.0,57.46021093000968,"NEWMARK GROUP, INC.",NMRK,2017-12-15,Real Estate,4,9312062.0,5533619.469999999,14.050000190734863,1,0,0,0.002517153005145719,0.1950284984043759,0.0383530079447866,0.7666184869797333
927,125.0,46.0,DENALI THERAPEUTICS INC.,DNLI,2017-12-08,Healthcare,4,3907938.0,3251691.746099999,21.549999237060547,1,1,0,0.0013856342959062764,0.2135851624533065,0.1077748459394809,0.6786399982260458
928,274.0,61.0,LUTHER BURBANK CORP,LBC,2017-12-08,Financial Services,4,5072817.0,2139370.22,11.75,1,1,0,0.0013856342959062764,0.2657779808664186,0.0814411610788242,0.6527808585627513
929,4200.0,57.0,CURO GROUP HOLDINGS CORP.,CURO,2017-12-07,Financial Services,3,2553054.0,1102926.3099999998,14.800000190734863,1,1,0,0.0005462725784991836,0.4154163797569201,0.1069978515953436,0.4775857671362454
931,122.0,61.0,QUANTERIX CORP,QTRX,2017-12-07,Healthcare,3,2346192.0,1048713.615,16.299999237060547,0,0,0,0.0005462725784991836,0.2445352014354959,0.0313882056768693,0.7240765947335495
932,550.0,48.0,"PLAYAGS, INC.",AGS,2018-01-26,Consumer Cyclical,4,5379050.0,2313497.1699999995,17.0,0,0,0,0.0035562541528734487,0.2314330406648956,0.0569506392449788,0.7116163258805223
933,60.0,48.0,SOLID BIOSCIENCES INC.,SLDB,2018-01-26,Healthcare,4,3304587.0,2578659.8663999997,382.5,1,0,0,0.0035562541528734487,0.1916126912783669,0.1525177125292627,0.6558695941515591
935,7.0,48.0,"EYENOVIA, INC.",EYEN,2018-01-25,Healthcare,3,1071199.0,548232.0099000001,10.0,1,1,1,0.0032096620174434693,0.2031407043337822,0.0345338672865181,0.762325431406498
936,13500.0,57.0,GATES INDUSTRIAL CORP PLC,GTES,2018-01-25,Industrials,3,19855751.0,13373182.520000001,19.049999237060547,1,1,1,0.0032096620174434693,0.2150946143450159,0.0831889353861862,0.7017164478699366
938,1020.0,57.46021093000968,PAGSEGURO DIGITAL LTD.,PAGS,2018-01-24,Technology,2,56901240.0,34671897.87009999,28.200000762939453,0,1,0,0.002620075085362613,0.2455394117472072,0.0379751904401927,0.7164853972693285
939,1755.0,45.0,"NINE ENERGY SERVICE, INC.",NINE,2018-01-19,Energy,4,6187457.0,2091977.4500000004,24.0,0,0,0,0.0030472045655947078,0.2938775808429893,0.1636835765290786,0.5424388432064478
940,18000.0,59.0,ADT INC.,ADT,2018-01-19,Industrials,4,68187376.0,71641627.99429998,12.649999618530273,1,1,1,0.0030472045655947078,0.1398641826438329,0.0892185966534056,0.770917221197086
941,11000.0,55.0,AMERICOLD REALTY TRUST,COLD,2018-01-19,Real Estate,4,18176900.0,28010400.0,17.5,1,1,1,0.0030472045655947078,0.1991834721993654,0.0262621240690349,0.7745544044300914
942,0.0,61.0,INDUSTRIAL LOGISTICS PROPERTIES TRUST,ILPT,2018-01-12,Real Estate,4,7513408.0,3855361.07,23.700000762939453,1,1,1,0.003814100241430886,0.3482574190476227,0.0732578742614724,0.578484706811349
943,1859.0,57.0,LIBERTY OILFIELD SERVICES INC.,LBRT,2018-01-12,Energy,4,10448681.0,4042818.38,21.200000762939453,1,0,1,0.003814100241430886,0.1529394861070379,0.0519135342910885,0.7951469736233834
944,28.0,61.0,"CUE BIOPHARMA, INC.",CUE,2018-01-02,Healthcare,1,354487.0,1179398.7699000002,11.166000366210938,0,0,0,0.0008877459963410526,0.3634816741700782,0.0303310731989006,0.6061872548835222
945,111.0,55.0,"FARMMI, INC.",FAMI,2018-02-16,Consumer Defensive,4,105193.0,508450.7807,110.0,0,0,0,0.0028246036203674685,0.1328786686062812,0.0487867509946226,0.8183345943689346
947,36.0,50.0,"MOTUS GI HOLDINGS, INC.",MOTS,2018-02-14,Healthcare,2,651271.0,558024.4179,100.0,1,1,1,0.0028241393404855003,0.1151744912871542,0.0314610920408192,0.8533644237939049
948,342.0,59.0,"CARDLYTICS, INC.",CDLX,2018-02-09,Technology,4,3094872.0,2040951.0029000007,12.100000381469727,0,0,0,-0.0104281226220667,0.2005015035299996,0.0405190540436424,0.7589794472024768
950,276.0,49.0,"VICTORY CAPITAL HOLDINGS, INC.",VCTR,2018-02-08,Financial Services,3,3771761.0,2798928.5149999997,12.25,1,0,1,-0.012491994741411177,0.2195678041486673,0.1340544434353607,0.6463777526328552
951,880.0,68.0,"CACTUS, INC.",WHD,2018-02-08,Energy,3,14956128.0,5151472.931500001,21.100000381469727,1,0,0,-0.012491994741411177,0.2967217117936435,0.2216875348041177,0.4815907516665491
952,22.0,44.0,"EVOLUS, INC.",EOLS,2018-02-08,Healthcare,3,1309463.0,689607.05,11.25,0,0,0,-0.012491994741411177,0.1311608449336183,0.0964137101336643,0.7724254492126154
956,738.0,53.0,CENTRAL PUERTO S.A.,CEPU,2018-02-02,Utilities,4,6230577.0,3352730.2457,16.5,0,1,1,-0.0037935176207789362,0.1791493288887418,0.3836705927562029,0.4371800786121954
957,6076.0,44.0,CORPORACION AMERICA AIRPORTS S.A.,CAAP,2018-02-01,Industrials,3,10433367.0,15149267.0,16.932270050048828,1,1,1,-0.0008437215891096139,0.33,0.33,0.33
959,2380.0,63.0,IPIC ENTERTAINMENT INC.,IPIC,2018-02-01,Consumer Cyclical,3,157647.0,233285.9851,17.0,1,1,1,-0.0008437215891096139,0.1964069491997361,0.0418256904929875,0.7617673683166504
960,75.0,64.0,"ONE STOP SYSTEMS, INC.",OSS,2018-02-01,Technology,3,1413854.0,838974.8179000001,5.96999979019165,1,1,1,-0.0008437215891096139,0.2499126084253741,0.4390037155051466,0.3110836740419223
961,140.0,66.0,VICI PROPERTIES INC.,VICI,2018-02-01,Real Estate,3,8227501.0,1254567.7,21.079999923706055,1,1,1,-0.0008437215891096139,0.2328751481220345,0.0785159677376641,0.6886088876601528
962,47.0,61.0,SOL-GEL TECHNOLOGIES LTD.,SLGL,2018-02-01,Healthcare,3,2440000.0,3482800.0,15.300000190734863,1,1,1,-0.0008437215891096139,0.33,0.33,0.33
963,5.0,65.0,"GENPREX, INC.",GNPX,2018-03-29,Healthcare,3,147597.0,369411.071,4.679999828338623,0,0,0,-0.00389139293280654,0.4527234045995606,0.044714503818088,0.5025620899266667
964,6014.0,53.0,"IQIYI, INC.",IQ,2018-03-29,Technology,3,79752925.0,40859102.931,18.200000762939453,1,1,0,-0.00389139293280654,0.2843055069327837,0.2115117703363019,0.5041827176782218
967,129.0,62.0,OP BANCORP,OPBK,2018-03-28,Financial Services,2,300.0,33899209.3948874,11.75,1,1,1,-0.005646809109657155,0.0860348486929864,0.5837780422866916,0.3301871056808992
968,1903.0,44.0,BILIBILI INC.,BILI,2018-03-28,Technology,2,23929559.0,13536515.2904,9.800000190734863,0,0,0,-0.005646809109657155,0.2652008685295004,0.1577926101186312,0.577006523059681
969,67.0,59.0,"HOMOLOGY MEDICINES, INC.",FIXX,2018-03-28,Healthcare,2,2961641.0,1668020.6994999994,23.0,1,1,1,-0.005646809109657155,0.1591124979342207,0.0422327874435318,0.7986547279137152
970,2259.0,58.0,GREENTREE HOSPITALITY GROUP LTD.,GHG,2018-03-27,Consumer Cyclical,1,4113830.0,1786562.2999999996,14.399999618530273,1,1,1,-0.007259314570019556,0.1506885075063075,0.0337817101335187,0.8155297853474347
971,1858.0,39.0,"DROPBOX, INC.",DBX,2018-03-23,Technology,4,56108660.0,50718458.314500004,29.0,1,0,0,-0.00853923318599332,0.2274049080421233,0.1060857458841112,0.66650934620885
972,9146.0,36.0,SUNLANDS TECHNOLOGY GROUP,STG,2018-03-23,Consumer Defensive,4,6915277.0,8556533.531499997,163.75,1,1,1,-0.00853923318599332,0.1969026774168014,0.0438651666045188,0.7592321634292603
974,32.0,39.0,SENMIAO TECHNOLOGY LTD,AIHS,2018-03-16,Financial Services,4,232369.0,528075.229,56.5,0,0,0,0.0013430489619855285,0.3392297327518463,0.0237331390380859,0.6370370984077454
975,950.0,63.0,"ZSCALER, INC.",ZS,2018-03-16,Technology,4,16931889.0,20019024.5118,27.5,0,0,0,0.0013430489619855285,0.2796073209795442,0.1114451374258307,0.6089475476388712
976,83.0,62.0,"ARCUS BIOSCIENCES, INC.",RCUS,2018-03-15,Healthcare,3,5599358.0,2772649.086,20.0,1,1,1,0.00103057440650302,0.1976625317900345,0.0294676341758719,0.7728698469441513
977,114.0,55.0,BRIDGEWATER BANCSHARES INC,BWB,2018-03-14,Financial Services,2,2694312.0,802374.0801000003,12.65999984741211,1,0,0,0.001519258569093391,0.2310235978094572,0.0263374509462683,0.7426389434288457
978,4.0,61.0,"BIOXCEL THERAPEUTICS, INC.",BTAI,2018-03-08,Healthcare,3,1910550.0,880672.6931999999,11.020000457763672,0,1,1,-0.00024264240148524113,0.1640439699858245,0.0555978716782679,0.7803581658659912
979,2255.0,59.0,"DOCUSIGN, INC.",DOCU,2018-04-27,Technology,4,16392400.0,25788500.0,38.0,0,0,0,-0.002028871101614966,0.3182846968275689,0.072706865860833,0.6090084348349978
980,282.0,60.0,"GOOSEHEAD INSURANCE, INC.",GSHD,2018-04-27,Financial Services,4,2305400.0,3017000.0,12.0,0,0,0,-0.002028871101614966,0.2247663752963909,0.0331553660333156,0.7420782691011062
