Price;employees;CEO_age;intra_day_up;intra_week_up;intra_month_up;Name;Symbol;ipoDate;sector;IPO_weekday;firstday_volume;inweek_volume;inmonth_volume;SP500_lastweek_return;company_string;positive;negative;neutral
22.0;19000.0;54.0;1;0;1;BRIGHTVIEW HOLDINGS, INC.;BV;2018-06-28;Industrials;3;7415000.0;14856500.0;19674800.0;-0.0023881684203524;BRIGHTVIEW HOLDINGS ;0.12752402654808498;0.030815249794851146;0.8416607198507889
8.0;19.0;60.0;1;1;1;ENTERA BIO LTD.;ENTX;2018-06-28;Healthcare;3;286000.0;376800.0;496300.0;-0.0023881684203524;ENTERA BIO ;0.079813489690423;0.01759077515453095;0.9025957882404327
18.0;230.0;48.0;0;1;1;EVERQUOTE, INC.;EVER;2018-06-28;Technology;3;4390200.0;6979700.0;8898100.0;-0.0023881684203524;EVERQUOTE ;0.20279720593541067;0.10186853495109426;0.6953342665739833
16.0;46.0;69.0;1;1;1;FORTY SEVEN, INC.;FTSV;2018-06-28;Healthcare;3;11933714.20209696;9200985.52575441;26558084.22784357;-0.0023881684203524;FORTY SEVEN ;0.15702659168085428;0.15412543117794522;0.6888479752169031
17.0;167.0;57.0;1;1;0;NEURONETICS, INC.;STIM;2018-06-28;Healthcare;3;2503300.0;3248000.0;4409100.0;-0.0023881684203524;NEURONETICS ;0.18091064185968467;0.0548092363668339;0.7642801212412971
13.0;61.0;53.0;1;0;1;TRANSLATE BIO, INC.;TBIO;2018-06-28;Healthcare;3;11933714.20209696;9200985.52575441;26558084.22784357;-0.0023881684203524;TRANSLATE BIO ;0.22733559953727914;0.10539382112619929;0.6672705815872177
19.0;61.0;51.0;0;0;0;TRICIDA, INC.;TCDA;2018-06-28;Healthcare;3;4009600.0;5966700.0;7461500.0;-0.0023881684203524;TRICIDA ;0.14739309851959176;0.052887882168791894;0.7997190215614405
9.0;12461.0;40.0;0;1;1;UXIN LTD;UXIN;2018-06-27;Technology;2;1994240.0;3500110.0;5087380.0;-0.0038456101563763;UXIN ;0.1917903395073991;0.08249990159409147;0.7257097550327816
16.0;84.0;57.0;1;1;1;NEON THERAPEUTICS, INC.;NTGN;2018-06-27;Healthcare;2;11933714.20209696;9200985.52575441;26558084.22784357;-0.0038456101563763;NEON THERAPEUTICS ;0.202468106970191;0.050899355690926275;0.7466325337439775
16.0;441.0;45.0;0;0;0;LOVESAC CO;LOVE;2018-06-27;Consumer Cyclical;2;2082100.0;2520500.0;2885400.0;-0.0038456101563763;LOVESAC CO;0.24146867077797649;0.08409316853309667;0.6744381835063299
5.0;26.0;41.0;0;1;1;HYRECAR INC.;HYRE;2018-06-27;Industrials;2;2032300.0;4278500.0;8363900.0;-0.0038456101563763;HYRECAR ;0.23207091745631447;0.0857276255478975;0.6822014542446396
15.0;64.0;58.0;0;0;1;ELECTROCORE, INC.;ECOR;2018-06-22;Healthcare;4;1828000.0;2526800.0;3776300.0;-0.001066643530278;ELECTROCORE ;0.27487706261928435;0.03587567223304948;0.689247266423923
17.0;126.0;58.0;0;0;0;AUTOLUS THERAPEUTICS PLC;AUTL;2018-06-22;Healthcare;4;3153600.0;4697800.0;6654200.0;-0.001066643530278;AUTOLUS THERAPEUTICS PLC;0.22911907306739263;0.04213488640795857;0.7287460299474853
16.0;64.0;64.0;0;0;0;APTINYX INC.;APTX;2018-06-21;Healthcare;3;3507600.0;5867300.0;7147100.0;-0.0019077952981528;APTINYX ;0.2154835793725421;0.05923538453942902;0.7252810311264697
13.0;326.0;62.0;0;0;0;I3 VERTICALS, INC.;IIIV;2018-06-21;Technology;3;5136700.0;7967500.0;9047400.0;-0.0019077952981528;I3 VERTICALS;0.20995994590413872;0.02540878867969293;0.7646312667773321
15.0;20.0;50.0;1;1;0;KEZAR LIFE SCIENCES, INC.;KZR;2018-06-21;Healthcare;3;1716700.0;2280300.0;3016600.0;-0.0019077952981528;KEZAR LIFE SCIENCES ;0.2701840931850095;0.05805524228320964;0.6717606600253813
15.0;48.0;51.0;1;1;1;MAGENTA THERAPEUTICS, INC.;MGTA;2018-06-21;Healthcare;3;3284600.0;5038300.0;6604200.0;-0.0019077952981528;MAGENTA THERAPEUTICS ;0.2164818858237643;0.02324344971004803;0.7602746541562834
19.0;34.0;56.0;0;0;0;AVROBIO, INC.;AVRO;2018-06-21;Healthcare;3;2783600.0;4385800.0;6063400.0;-0.0019077952981528;AVROBIO ;0.281908083635454;0.0614113105484881;0.6566806158576256
15.0;55.0;66.0;0;0;0;XERIS PHARMACEUTICALS INC;XERS;2018-06-21;Healthcare;3;2071300.0;3038300.0;3396000.0;-0.0019077952981528;XERIS PHARMACEUTICALS ;0.22073553541773244;0.028360356249960843;0.7509041078257979
17.0;14.0;43.0;0;0;1;EIDOS THERAPEUTICS, INC.;EIDX;2018-06-20;Healthcare;2;11933714.20209696;9200985.52575441;26558084.22784357;-0.0007522387658229;EIDOS THERAPEUTICS ;0.1699935633402604;0.037079570499750227;0.7929268740690671
15.0;11.0;57.0;0;0;0;VERRICA PHARMACEUTICALS INC.;VRCA;2018-06-15;Healthcare;4;1163000.0;1798100.0;2035200.0;0.0003788754278428;VERRICA PHARMACEUTICALS ;0.14849191424295757;0.04115615986908471;0.810351929881356
17.0;8431.0;46.0;1;1;1;PUXIN LTD;NEW;2018-06-15;Consumer Defensive;4;11933714.20209696;9200985.52575441;26558084.22784357;0.0003788754278428;PUXIN ;0.20786670770715265;0.07006745891389889;0.7220658391129737
24.0;1495.0;65.0;0;0;0;AVALARA, INC.;AVLR;2018-06-15;Technology;4;11933714.20209696;9200985.52575441;26558084.22784357;0.0003788754278428;AVALARA ;0.340314664291109;0.052708387603623785;0.6069769568915604
12.0;3411.0;42.0;0;1;1;CHARAH SOLUTIONS, INC.;CHRA;2018-06-14;Industrials;3;284180.0;409680.0;555750.0;0.0017480890251654;CHARAH SOLUTIONS ;0.15791796873678865;0.030922874385855816;0.8111591508093569
16.0;9288.0;44.0;0;1;1;US XPRESS ENTERPRISES INC;USX;2018-06-14;Industrials;3;6312400.0;9511600.0;15684200.0;0.0017480890251654;US XPRESS ENTERPRISES ;0.1998019879976261;0.20626073888410906;0.5939372741738612
15.0;59.0;57.0;0;1;1;MEIRAGTX HOLDINGS PLC;MGTX;2018-06-08;Healthcare;4;2014900.0;2919200.0;3972000.0;0.0028758528844584;MEIRAGTX HOLDINGS PLC;0.16302681465943647;0.027946788196762346;0.8090264052152634
4.25;2657.0;56.0;1;1;0;AMBOW EDUCATION HOLDING LTD.;AMBO;2018-06-01;Consumer Defensive;4;41600.0;2510100.0;3128700.0;0.0005670357553585;AMBOW EDUCATION HOLDING ;0.14573897139141048;0.08302535156183166;0.7712356917785875
5.0;3.0;54.0;1;1;1;ADIAL PHARMACEUTICALS, INC.;ADIL;2018-07-27;Healthcare;4;285400.0;421000.0;613700.0;0.0001749457350886;ADIAL PHARMACEUTICALS ;0.33;0.33;0.33
20.0;4700.0;61.0;0;0;0;ENDAVA PLC;DAVA;2018-07-27;Technology;4;4774000.0;6584500.0;7620700.0;0.0001749457350886;ENDAVA PLC;0.1168807670474052;0.0204371772706508;0.8626821041107178
12.0;410.0;45.0;1;1;1;OPERA LTD;OPRA;2018-07-27;Technology;4;6904400.0;12830900.0;18064000.0;0.0001749457350886;OPERA ;0.3618891790684442;0.17028843508442915;0.4678223864356311
5.0;49.0;64.0;1;1;1;SUMMIT WIRELESS TECHNOLOGIES, INC.;WISA;2018-07-27;Technology;4;6150.0;10780.0;17235.0;0.0001749457350886;SUMMIT WIRELESS TECHNOLOGIES ;0.4068151435852051;0.052211000690236646;0.5409738513976335
8.5;554.0;41.0;1;1;1;AURORA MOBILE LTD;JG;2018-07-26;Technology;3;2853000.0;5922300.0;10433300.0;0.0014210487808147;AURORA MOBILE ;0.2175930832880874;0.09067725925164857;0.6917296587958817
11.0;60.0;60.0;0;0;0;LIQUIDIA TECHNOLOGIES INC;LQDA;2018-07-26;Healthcare;3;1757900.0;2152900.0;2720500.0;0.0014210487808147;LIQUIDIA TECHNOLOGIES ;0.23696883038637487;0.02889824167211001;0.7341329253258857
23.0;1054.0;51.0;0;0;0;TENABLE HOLDINGS, INC.;TENB;2018-07-26;Technology;3;9648600.0;14700400.0;19824600.0;0.0014210487808147;TENABLE HOLDINGS ;0.18763358362696386;0.03155222279442979;0.7808141893961212
19.0;1159.0;42.0;0;0;0;PINDUODUO INC.;PDD;2018-07-26;Consumer Cyclical;3;43213200.0;126417700.0;200897200.0;0.0014210487808147;PINDUODUO ;0.1025195292348734;0.13264480920007093;0.7648356615383647
33.0;2000.0;59.0;0;0;0;FOCUS FINANCIAL PARTNERS INC.;FOCS;2018-07-26;Financial Services;3;3834900.0;8151700.0;10302400.0;0.0014210487808147;FOCUS FINANCIAL PARTNERS ;0.3193592561829899;0.15946828382602854;0.5211724612625047
14.0;278.0;66.0;0;0;1;BERRY PETROLEUM CORP;BRY;2018-07-26;Energy;3;5064700.0;9224600.0;17489900.0;0.0014210487808147;BERRY PETROLEUM ;0.16110745231237478;0.03168399805915264;0.8072085525183117
11.0;2940.0;52.0;0;1;1;CANGO INC.;CANG;2018-07-26;Technology;3;853400.0;1342900.0;1668000.0;0.0014210487808147;CANGO ;0.23237805896229585;0.1092993569113694;0.6583225831427441
15.0;195.0;64.0;0;0;0;AQUESTIVE THERAPEUTICS, INC.;AQST;2018-07-25;Healthcare;2;3144000.0;4291400.0;5582500.0;0.0024219051600999;AQUESTIVE THERAPEUTICS ;0.1358157392591238;0.08761597977330285;0.776568278670311
15.0;1409.0;61.0;0;0;0;BLOOM ENERGY CORP;BE;2018-07-25;Utilities;2;13709500.0;24134600.0;35806900.0;0.0024219051600999;BLOOM ENERGY ;0.30727113917424914;0.20433677430076885;0.48839208588845306
4.0;7.0;59.0;0;0;1;PROVENTION BIO, INC.;PRVB;2018-07-24;Healthcare;1;415000.0;1148600.0;1901300.0;0.000974799333755;PROVENTION BIO ;0.20852211795069955;0.031022985550490247;0.760454920205203
15.0;44.0;57.0;0;1;0;REPLIMUNE GROUP, INC.;REPL;2018-07-20;Healthcare;4;3122700.0;4007200.0;4770400.0;0.0014332735529438;REPLIMUNE GROUP ;0.20456860333681107;0.03142497766762968;0.7640064465999603
18.0;397.0;50.0;0;0;0;ESTABLISHMENT LABS HOLDINGS INC.;ESTA;2018-07-19;Healthcare;3;1939000.0;2844200.0;3571000.0;0.0005553085306428;ESTABLISHMENT LABS HOLDINGS ;0.2513637883479104;0.03279974574551859;0.7158364592229619
15.0;64.0;57.46021093000968;1;1;1;CONSTELLATION PHARMACEUTICALS INC;CNST;2018-07-19;Healthcare;3;11933714.20209696;9200985.52575441;26558084.22784357;0.0005553085306428;CONSTELLATION PHARMACEUTICALS ;0.15836667559213105;0.03337297873157589;0.808260334448682
17.0;330.0;50.0;0;0;0;TILRAY, INC.;TLRY;2018-07-19;Healthcare;3;11934500.0;48263000.0;71672700.0;0.0005553085306428;TILRAY ;0.19207971915852035;0.08116308993683598;0.7267571954278542
19.0;263.0;64.0;0;1;1;FIRST WESTERN FINANCIAL INC;MYFW;2018-07-19;Financial Services;3;558800.0;703300.0;980600.0;0.0005553085306428;FIRST WESTERN FINANCIAL ;0.35613578763317133;0.22427061894626096;0.41959359401600343
18.0;44.0;52.0;0;0;0;ALLAKOS INC.;ALLK;2018-07-19;Healthcare;3;4438200.0;7486700.0;10940600.0;0.0005553085306428;ALLAKOS ;0.19161784017665517;0.03657377771688276;0.771808376190839
17.0;36.0;60.0;0;0;0;CRINETICS PHARMACEUTICALS, INC.;CRNX;2018-07-18;Healthcare;2;3602200.0;4269700.0;5585300.0;0.0016162028594076;CRINETICS PHARMACEUTICALS ;0.17875279273305614;0.04299853524259686;0.7782486695796251
14.5;159.0;50.0;1;1;1;COASTAL FINANCIAL CORP;CCB;2018-07-18;Financial Services;2;199500.0;415000.0;684800.0;0.0016162028594076;COASTAL FINANCIAL ;0.1682622978523215;0.1992111511112369;0.6325265495701039
23.0;83.0;59.0;1;1;1;RUBIUS THERAPEUTICS, INC.;RUBY;2018-07-18;Healthcare;2;772200.0;3958400.0;6729100.0;0.0016162028594076;RUBIUS THERAPEUTICS ;0.35711890849986194;0.038327194589339614;0.6045538941283285
14.35;33.0;44.0;1;1;1;SAFE-T GROUP LTD.;SFET;2018-08-17;Technology;4;125.0;393.0;638.0;-0.0003617057735845;SAFET GROUP ;0.48769692083199817;0.0797795529166857;0.43252354860305786
13.0;30.0;58.0;0;0;0;ARIDIS PHARMACEUTICALS, INC.;ARDS;2018-08-14;Healthcare;1;519800.0;720500.0;1117500.0;-1.0324291965140603e-05;ARIDIS PHARMACEUTICALS ;0.16092944564297793;0.029797156312270045;0.8092733975499868
12.0;3229.0;64.0;1;1;0;MESA AIR GROUP INC;MESA;2018-08-10;Industrials;4;2519800.0;4549900.0;9413700.0;0.001016442168224;MESA AIR GROUP ;0.16416794429896464;0.21126418589145365;0.6245678678049263
12.0;44.0;76.0;1;1;1;VACCINEX, INC.;VCNX;2018-08-09;Healthcare;3;688500.0;1136000.0;1616100.0;0.0018840902235465;VACCINEX ;0.20089578962263963;0.02806627744575958;0.7710379365210732
20.0;228.0;55.0;1;1;1;PACIFIC CITY FINANCIAL CORP;PCB;2018-08-09;Financial Services;3;1241400.0;1650000.0;2885700.0;0.0018840902235465;PACIFIC CITY FINANCIAL ;0.2992760118934403;0.15660643797922238;0.5441175514621381
16.0;319.0;48.0;0;0;0;ARLO TECHNOLOGIES, INC.;ARLO;2018-08-03;Technology;4;9347300.0;18941400.0;26913500.0;-0.0002762385608634;ARLO TECHNOLOGIES ;0.2817916253498241;0.020459820877816205;0.6977485485041319
15.0;1478.0;47.0;0;0;0;SONOS INC;SONO;2018-08-02;Technology;3;22839000.0;59691200.0;86232100.0;0.0003605360173826;SONOS ;0.3334618189324606;0.10650283154100176;0.5600353470224203
17.0;48000.0;62.0;0;0;0;CUSHMAN & WAKEFIELD PLC;CWK;2018-08-02;Real Estate;3;14835900.0;26957700.0;34296300.0;0.0003605360173826;CUSHMAN  WAKEFIELD PLC;0.2479118516403936;0.05122479386887684;0.7008633557707071
12.0;385.0;43.0;1;1;1;COOTEK(CAYMAN)INC.;CTK;2018-09-28;Technology;4;11933714.20209696;9200985.52575441;26558084.22784357;0.0003026305521683;COOTEKCAYMAN;0.33;0.33;0.33
15.0;100.0;55.0;1;1;0;GRITSTONE ONCOLOGY, INC.;GRTS;2018-09-28;Healthcare;4;1452600.0;2478400.0;5265700.0;0.0003026305521683;GRITSTONE ONCOLOGY ;0.2395352241930677;0.028348301314929488;0.7321164616897925
12.5;1689.0;41.0;0;1;1;LAIX INC.;LAIX;2018-09-27;Consumer Defensive;3;11933714.20209696;9200985.52575441;26558084.22784357;0.0004826509585138;LAIX ;0.21894653953546495;0.054022430295222634;0.7270310334207719
17.0;75.0;59.0;0;1;1;RA MEDICAL SYSTEMS, INC.;RMED;2018-09-27;Healthcare;3;1892.0;3398.0;4765.0;0.0004826509585138;RA MEDICAL SYSTEMS ;0.1018754865085586;0.08453163007838185;0.8135928869520852
15.0;128.0;64.0;0;1;1;SUTRO BIOPHARMA, INC.;STRO;2018-09-27;Healthcare;3;2703200.0;3422700.0;4228400.0;0.0004826509585138;SUTRO BIOPHARMA ;0.23784851275530516;0.03481428905883252;0.7273371866812893
16.0;72.0;62.0;0;1;0;ARVINAS, INC.;ARVN;2018-09-27;Healthcare;3;3424000.0;4684300.0;6406700.0;0.0004826509585138;ARVINAS ;0.21408976117129794;0.04486628606454609;0.7410439589281672
14.0;0.0;51.0;1;1;1;UROVANT SCIENCES LTD.;UROV;2018-09-27;Healthcare;3;11933714.20209696;9200985.52575441;26558084.22784357;0.0004826509585138;UROVANT SCIENCES ;0.15913168061524627;0.04080194726379378;0.8000663781745566
17.5;1075.0;42.0;0;0;0;ARCO PLATFORM LTD.;ARCE;2018-09-26;Technology;2;7353800.0;11137200.0;12277500.0;0.0008548977522852;ARCO PLATFORM ;0.1931731704108674;0.039694985952870555;0.7671318465265734
12.5;195.0;52.0;0;0;1;CAPITAL BANCORP INC;CBNK;2018-09-26;Financial Services;2;987500.0;1218900.0;1416300.0;0.0008548977522852;CAPITAL BAN ;0.06267658723315787;0.5909769464284181;0.34634646370440075
15.0;34.0;57.46021093000968;1;1;1;ENTASIS THERAPEUTICS HOLDINGS INC.;ETTX;2018-09-26;Healthcare;2;11933714.20209696;9200985.52575441;26558084.22784357;0.0008548977522852;ENTASIS THERAPEUTICS HOLDINGS ;0.17503240630030628;0.025080414023250307;0.7998871773481369
12.0;761.0;48.0;0;0;1;SVMK INC.;SVMK;2018-09-26;Technology;2;11933714.20209696;9200985.52575441;26558084.22784357;0.0008548977522852;SVMK ;0.23835958844671648;0.06954643585098283;0.692093979443113
9.0;527.0;47.0;1;1;0;VIOMI TECHNOLOGY CO., LTD;VIOT;2018-09-25;Technology;1;12077700.0;20243500.0;23021900.0;0.0005291200181892;VIOMI TECHNOLOGY CO ;0.22941694801880252;0.02198736015189849;0.7485956938730346
16.0;29.0;60.0;0;0;0;Y-MABS THERAPEUTICS, INC.;YMAB;2018-09-21;Healthcare;4;2481000.0;3397400.0;5574600.0;0.0020117657386097;YMABS THERAPEUTICS ;0.33;0.33;0.33
20.0;3009.0;57.46021093000968;0;0;0;FARFETCH LTD;FTCH;2018-09-21;Healthcare;4;25427200.0;36784000.0;57694700.0;0.0020117657386097;FARFETCH ;0.2593291432097198;0.1333561602722381;0.6073146993197547
19.0;74.0;64.0;0;0;1;BANK7 CORP.;BSVN;2018-09-20;Financial Services;3;1405000.0;1851200.0;2145900.0;0.0021153664463579;BANK7;0.14259412203516275;0.04214757571795153;0.8152582968984331
23.0;1016.0;42.0;0;0;0;EVENTBRITE, INC.;EB;2018-09-20;Technology;3;10977100.0;16702700.0;24137300.0;0.0021153664463579;EVENTBRITE ;0.3766110579953576;0.042232438001424184;0.5811565030591958
24.0;5640.0;55.0;0;0;0;ELANCO ANIMAL HEALTH INC;ELAN;2018-09-20;Healthcare;3;40182700.0;65480300.0;87595300.0;0.0021153664463579;ELANCO ANIMAL HEALTH ;0.20043431852111773;0.06532964981531934;0.734236030583888
9.5;798.0;50.0;0;1;1;X FINANCIAL;XYF;2018-09-19;Financial Services;2;2191333.0;3589699.0;4074300.0;0.0015295449623111;X FINANCIAL;0.16706518185185695;0.15543360302522247;0.6775012151665023
17.0;53.0;57.0;0;0;0;PRINCIPIA BIOPHARMA INC.;PRNB;2018-09-14;Healthcare;4;11933714.20209696;9200985.52575441;26558084.22784357;0.0008123466458083;PRIPIA BIOPHARMA ;0.33;0.33;0.33
7.0;1302.0;38.0;0;0;1;QUTOUTIAO INC.;QTT;2018-09-14;Technology;4;1722690.0;5471220.0;7647030.0;0.0008123466458083;QUTOUTIAO ;0.12046131633731819;0.047751111991085296;0.8317875720267733
20.0;98.0;70.0;1;1;1;FVCBANKCORP, INC.;FVCB;2018-09-14;Financial Services;4;641800.0;886900.0;1289500.0;0.0008123466458083;FVCBANK ;0.17857015132904044;0.02265498694032425;0.7987748682498932
6.26;6993.0;48.0;0;0;1;NIO INC.;NIO;2018-09-12;Consumer Cyclical;2;66849000.0;584402100.0;878784800.0;-0.0006183940684684;NIO ;0.2737885584632882;0.14313316995163117;0.5830782721660979
14.0;1117.0;57.0;1;0;1;111, INC.;YI;2018-09-12;Consumer Defensive;2;1302200.0;3370000.0;4480100.0;-0.0006183940684684;111;0.20197099347330336;0.12349037325063605;0.674538633308003
15.0;72.0;63.0;1;1;0;AXONICS MODULATION TECHNOLOGIES, INC.;AXNX;2018-10-31;Healthcare;2;3031000.0;5703700.0;7270400.0;-0.0021599965013608;AXONICS MODULATION TECHNOLOGIES ;0.20690111674013592;0.024354702061308235;0.7687441685370037
14.0;100.0;59.0;0;0;0;ORCHARD THERAPEUTICS PLC;ORTX;2018-10-31;Healthcare;2;3534800.0;4198500.0;4935400.0;-0.0021599965013608;ORCHARD THERAPEUTICS PLC;0.21811897670927127;0.029488523128973505;0.7523924998384862
14.0;221.0;48.0;0;0;0;TWIST BIOSCIENCE CORP;TWST;2018-10-31;Healthcare;2;1351700.0;2560900.0;5021200.0;-0.0021599965013608;TWIST BIOSCIENCE ;0.23599877018389886;0.0802533578539847;0.6837478676413904
8.0;53.0;67.0;0;0;0;GAMIDA CELL LTD.;GMDA;2018-10-26;Healthcare;4;1047300.0;1669300.0;1974300.0;-0.0077330153949461;GAMIDA CELL ;0.18320515379309654;0.08499188427507438;0.7318029603818907
24.0;3171.0;57.46021093000968;0;0;1;STONECO LTD.;STNE;2018-10-25;Technology;3;22912000.0;37156900.0;61322800.0;-0.0052937865804005;STONECO ;0.2537226749068879;0.05684379953230523;0.6894335287576872
11.88;449.0;47.0;0;1;1;PINTEC TECHNOLOGY HOLDINGS LTD;PT;2018-10-25;Technology;3;34560.0;51000.0;59640.0;-0.0052937865804005;PINTEC TECHNOLOGY HOLDINGS ;0.251823765828329;0.02039041912511864;0.7277858187170589
18.0;565.0;46.0;0;0;0;YETI HOLDINGS, INC.;YETI;2018-10-25;Consumer Cyclical;3;9911600.0;18415400.0;31549700.0;-0.0052937865804005;YETI HOLDINGS ;0.17651521326121639;0.06291934931492903;0.7605654299259186
10.0;20.0;55.0;0;0;0;LOGICBIO THERAPEUTICS, INC.;LOGC;2018-10-19;Healthcare;4;880427.0;1361019.0;2248498.0;-0.0008259918836841;LOGICBIO THERAPEUTICS ;0.19098076450505427;0.02073036380378259;0.7882888689637184
9.0;348.0;43.0;1;1;1;NIU TECHNOLOGIES;NIU;2018-10-19;Consumer Cyclical;4;3414100.0;6249300.0;9989200.0;-0.0008259918836841;NIU TECHNOLOGIES;0.3086990411119426;0.053511512958828104;0.6377894443405026
15.0;2540.0;57.0;0;1;0;SOLARWINDS CORP;SWI;2018-10-19;Technology;4;10229678.0;16128608.0;23596384.0;-0.0008259918836841;SOLARWINDS ;0.35649751612624847;0.05806275371585531;0.5854397289769118
12.5;4400.0;57.46021093000968;1;0;0;STUDIO CITY INTERNATIONAL HOLDINGS LTD;MSC;2018-10-18;Consumer Cyclical;3;1563400.0;1959100.0;2318700.0;-0.0054692860413348;STUDIO CITY INTERNATIONAL HOLDINGS ;0.2788396389833486;0.09750129375701323;0.62365906513887
7.0;414.0;63.0;0;0;0;OSMOTICA PHARMACEUTICALS PLC;OSMT;2018-10-18;Healthcare;3;11933714.20209696;9200985.52575441;26558084.22784357;-0.0054692860413348;OSMOTICA PHARMACEUTICALS PLC;0.1927826402088006;0.03132899732639386;0.7758883545796077
5.0;18.0;57.0;0;0;1;PHASEBIO PHARMACEUTICALS INC;PHAS;2018-10-18;Healthcare;3;11933714.20209696;9200985.52575441;26558084.22784357;-0.0054692860413348;PHASEBIO PHARMACEUTICALS ;0.14483302918573218;0.02998067913576956;0.8251862963040669
15.0;168.0;66.0;0;0;0;SI-BONE, INC.;SIBN;2018-10-17;Healthcare;2;4390000.0;5418600.0;6964900.0;-0.0036158547986416;SIBONE ;0.19621517766629243;0.3445873159604768;0.45919750206586385
17.0;1102.0;65.0;0;0;0;ANAPLAN, INC.;PLAN;2018-10-12;Technology;4;11933714.20209696;9200985.52575441;26558084.22784357;-0.007820217168725;ANAPLAN ;0.3086748502463138;0.045963689147437946;0.6453614604471334
14.0;7.0;61.0;1;1;1;EQUILLIUM, INC.;EQ;2018-10-12;Healthcare;4;913200.0;1191500.0;1627500.0;-0.007820217168725;EQUILLIUM ;0.18824711130535013;0.03109918794304617;0.7806537043852885
18.0;78.0;62.0;0;0;0;ALLOGENE THERAPEUTICS, INC.;ALLO;2018-10-11;Healthcare;3;8110200.0;16444100.0;26551900.0;-0.009748028322763;ALLOGENE THERAPEUTICS ;0.14877975626701584;0.033585845921678716;0.817634399196035
17.0;750.0;50.0;1;1;0;LIVENT CORP.;LTHM;2018-10-11;Basic Materials;3;11422700.0;22663400.0;43603500.0;-0.009748028322763;LIVENT ;0.13391450852094616;0.11300972358277828;0.7530757718887485
36.0;994.0;44.0;0;0;0;ELASTIC N.V.;ESTC;2018-10-05;Technology;4;7172900.0;10175200.0;13177500.0;-0.0009978727823469;ELASTIC NV;0.42682773324971396;0.05689824248353636;0.5162740449110667
19.0;348.0;43.0;0;0;0;GUARDANT HEALTH, INC.;GH;2018-10-04;Healthcare;3;10336300.0;16080700.0;23624500.0;-0.00067805840341;GUARDANT HEALTH ;0.1614503380203364;0.16705823927095123;0.671491427347064
10.0;28.0;49.0;1;1;1;KODIAK SCIENCES INC.;KOD;2018-10-04;Healthcare;3;2409300.0;2926200.0;4079000.0;-0.00067805840341;KODIAK SCIENCES ;0.21007856749454323;0.04908829171932772;0.7408331512112398
15.0;395.0;47.0;0;0;0;UPWORK INC.;UPWK;2018-10-03;Technology;2;8385100.0;14759500.0;20473000.0;0.0003025681995717;UPWORK ;0.2801208475982445;0.07133667288567984;0.6485424809811936
10.0;0.0;57.46021093000968;1;1;1;MEDALIST DIVERSIFIED REIT, INC.;MDRR;2018-11-28;Healthcare;2;21300.0;34600.0;65400.0;0.0004945912986003;MEDALIST DIVERSIFIED REIT ;0.33;0.33;0.33
5.8;161.0;79.0;0;0;0;TAIWAN LIPOSOME COMPANY, LTD.;TLC;2018-11-21;Healthcare;2;11933714.20209696;9200985.52575441;26558084.22784357;-0.003997618609748;TAIWAN LIPOSOME COMPANY ;0.20127290859818453;0.07688899326603857;0.7218381129205227
9.9;5.0;64.0;1;1;1;TIZIANA LIFE SCIENCES PLC;TLSA;2018-11-20;Healthcare;1;87465.0;260395.0;601258.0;-0.0072468729078076;TIZIANA LIFE SCIENCES PLC;0.18542461320757866;0.30657394863665105;0.5080014258623123
7.8;679.0;45.0;0;1;1;TUANCHE LTD;TC;2018-11-20;Technology;1;50700.0;157775.0;360250.0;-0.0072468729078076;TUANCHE ;0.16286123794183802;0.029855713748664945;0.8072830349651735
10.0;10794.0;42.0;1;1;1;WEIDAI LTD.;WEI;2018-11-15;Financial Services;3;11933714.20209696;9200985.52575441;26558084.22784357;-0.0012365914832916;WEIDAI ;0.2103051823196989;0.03539133876223452;0.7543034788334009
14.0;298.0;58.0;0;0;0;VAPOTHERM INC;VAPO;2018-11-14;Healthcare;2;1237700.0;1901700.0;2746000.0;-0.0018557997107339;VAPOTHERM ;0.1964978541201744;0.03147186314473383;0.7720302833152599
